system:index,date,potential_evaporation_sum,temperature_2m,total_precipitation_sum,.geo
20000130,2000-01-30,-0.001555830149390938,276.2144887308232,0.01685952712869714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000131,2000-01-31,-0.002718781677263164,277.36484033896835,0.0021200390245322102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000201,2000-02-01,-0.0011880765572417008,276.3251597520396,3.2190816384647555E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000202,2000-02-02,-0.0013277720126758095,276.8019440864464,0.002682255767133282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000203,2000-02-03,-0.0019261806126937302,274.3239776649562,0.003043349416149286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000204,2000-02-04,-0.0020650993279217973,273.573075641215,4.836341092876436E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000205,2000-02-05,-0.0013238257480459063,276.3841037321533,0.0034780169697840118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000206,2000-02-06,-0.0012568361017053402,276.55262159640574,3.778370316601775E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000207,2000-02-07,-0.0016085346459846855,276.34831435802835,7.55313186509727E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000208,2000-02-08,-0.002675982336731096,278.40782171365333,0.008073375174932802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000209,2000-02-09,-0.0034742853050282237,275.2298523296206,0.006418495525283203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000210,2000-02-10,-0.002906651495312404,274.2585499810493,0.001099121859684307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000211,2000-02-11,-9.19310759078207E-4,273.5291877274021,0.004743627690847773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000212,2000-02-12,-0.001604463915001388,272.98477106047017,2.3886333600081917E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000213,2000-02-13,-0.0021724871419442765,274.47028063202396,0.006698707192083188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000214,2000-02-14,-0.00239104114312036,273.08532513507714,0.001497155338244021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000215,2000-02-15,-6.816031284733996E-4,274.27608225587886,0.0051266824692224565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000216,2000-02-16,-0.0022748841739116577,274.0191968777448,0.005479109285048077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000217,2000-02-17,-0.0025122035999270015,270.9776200391548,0.003726966867521362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000218,2000-02-18,-0.0022289250519987353,271.57296297379327,0.005220138494478744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000219,2000-02-19,-0.0012093953115339948,273.34140051629765,0.008782250400946188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000220,2000-02-20,-0.0013331228804499239,271.8753156831466,0.006614892854885121,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000221,2000-02-21,-0.002352481207723235,269.6837370793822,0.001266744172822458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000222,2000-02-22,-0.0019955934349298265,269.96434587488056,2.0693200277896085E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000223,2000-02-23,-0.0016891820547334203,270.77884948528975,0.001660261565646418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000224,2000-02-24,-0.001985625993598736,272.82275749173965,0.004448518343866782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000225,2000-02-25,-0.0020464865681950363,276.76995835161716,0.00626815280181566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000226,2000-02-26,-0.002517596793988626,274.38571503783913,3.024715306735923E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000227,2000-02-27,-0.0028642659901594765,274.9078784868336,5.974330072938651E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000228,2000-02-28,-0.004643977683392412,276.59814588066007,1.1782205641626352E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000229,2000-02-29,-0.0030041165396539316,276.68053960419155,0.0018442044368642053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000301,2000-03-01,-0.002106314063058421,276.2768350724396,0.007372337922674751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000302,2000-03-02,-0.0036695033545647952,273.23790027199567,0.0034773957447301685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000303,2000-03-03,-0.005422692774874367,275.30118408211115,0.0016536655100850687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000304,2000-03-04,-0.0034754673193674933,273.91113468278354,0.00836552357036588,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000305,2000-03-05,-0.004814234038976176,270.580244231945,0.0017124547317348387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000306,2000-03-06,-0.003763090737174117,272.6680681193999,4.8817875940430775E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000307,2000-03-07,-0.004570384115340926,275.71871191850846,3.080023075328678E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000308,2000-03-08,-0.0030775811657925986,278.0052766783616,0.007212630418018331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000309,2000-03-09,-0.004815809275087435,280.72527251179304,0.007003952103258977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000310,2000-03-10,-0.0031710694229158147,276.73992202170456,0.007757069372367316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000311,2000-03-11,-0.0031594178297624322,277.7956240876071,0.00651232542014554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000312,2000-03-12,-0.0034888710575365313,276.3178862413663,0.0010316894498125604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000313,2000-03-13,-0.0032602584510021443,275.9430392026428,3.838491818872963E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000314,2000-03-14,-0.0024838191344730624,277.19101699133375,0.006408695454026428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000315,2000-03-15,-0.005887017966626666,273.9724275614987,0.006947246063062422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000316,2000-03-16,-0.0030613211604422195,273.4380427348428,0.01088444463282148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000317,2000-03-17,-0.001003662554583906,273.87432272271565,0.018237857408650814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000318,2000-03-18,-0.0030724876287006823,273.3891744448624,0.006719113436300152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000319,2000-03-19,-0.002611031499307148,272.98068539748357,0.003386889569259268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000320,2000-03-20,-0.00383243860466564,273.53121900277404,3.091158198645511E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000321,2000-03-21,-0.003687737145120743,276.16475565543806,3.2412968294285373E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000322,2000-03-22,-0.004822062558433818,278.13098887019254,6.634330577177696E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000323,2000-03-23,-0.005180556134381255,279.6814199996399,1.5711556431627138E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000324,2000-03-24,-0.004029280786276908,280.04590639474253,0.0033237690329298384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000325,2000-03-25,-0.0035941096681058825,279.2348325392097,0.0037608811330055083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000326,2000-03-26,-0.002948509311351553,277.8488005271106,0.0040287971304342855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000327,2000-03-27,-0.0014658399887984527,276.8329491320038,0.008080850415345266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000328,2000-03-28,-0.0032140996852334652,276.65249876583863,0.0034620806267275793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000329,2000-03-29,-0.003953041041580348,278.0755633567432,0.007398536882086364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000330,2000-03-30,-0.002925072855602239,275.3866181584273,0.015442135004288928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000331,2000-03-31,-0.004961090537136218,276.2399446547972,0.00323300700030901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000401,2000-04-01,-0.00238770322523183,276.1749299192992,0.0028267411281228815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000402,2000-04-02,-0.0055161693071942115,277.82009572311813,2.792225803406929E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000403,2000-04-03,-0.006401766180135009,280.46990187967435,2.033510285032963E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000404,2000-04-04,-0.0059650427458112915,281.7942382793601,6.958944253702675E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000405,2000-04-05,-0.0030964578339883744,279.54903254289275,0.007765674933532928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000406,2000-04-06,-0.005752512800187313,274.6403542977131,0.0024272707345022624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000407,2000-04-07,-0.005952997428692733,275.6282896095892,3.8057347411083625E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000408,2000-04-08,-0.005532937260055445,276.31851032334555,9.230479366490259E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000409,2000-04-09,-0.006651786964294178,277.46374259257425,9.45068868427253E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000410,2000-04-10,-0.005983463181818752,278.4966041871772,3.8594373418792863E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000411,2000-04-11,-0.005194778397815515,279.15844232611397,0.0014274994193489772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000412,2000-04-12,-0.003466743250228412,277.88855435403866,0.005944613948875139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000413,2000-04-13,-0.004761835341435915,278.27773673655037,0.0034800594657370975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000414,2000-04-14,-0.00624734647003082,281.23647047869366,9.479877938651676E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000415,2000-04-15,-0.006339045824346503,281.6085958804576,0.0021854862794958145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000416,2000-04-16,-0.008170753909894584,281.6716089843042,6.364721229989083E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000417,2000-04-17,-0.005787143322401543,282.707571032661,0.0021497549266102666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000418,2000-04-18,-0.004056353664133435,281.58657341582773,0.002489326327387808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000419,2000-04-19,-0.004437708113177409,282.5527470452345,0.002249033691793156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000420,2000-04-20,-0.0063686781869948025,284.2668321828002,6.655258321737035E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000421,2000-04-21,-0.00740269871047457,286.3094400564267,1.2269574895928926E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000422,2000-04-22,-0.00811733375789293,287.32828554744407,2.4717501230913985E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000423,2000-04-23,-0.008618704750082614,288.0037491916446,3.1684380609634785E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000424,2000-04-24,-0.003803403142249729,283.27100876063986,0.005628678565535914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000425,2000-04-25,-0.00443605399450287,283.31021638576914,7.132921925617315E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000426,2000-04-26,-0.006815785130078207,285.5299877509031,6.422823508832791E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000427,2000-04-27,-0.008417615205621917,287.14296807770637,2.356568953447968E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000428,2000-04-28,-0.009639860911914279,288.14503156144235,2.655245012862252E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000429,2000-04-29,-0.006897109058182191,287.40981745423204,0.0017965792963282356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000430,2000-04-30,-0.0059757052772017325,286.97619453160996,0.0028046615842891283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000501,2000-05-01,-0.0051921322675388916,286.482400589384,0.005538368535957265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000502,2000-05-02,-0.0074657600798863286,286.18752759843125,0.002381923954297397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000503,2000-05-03,-0.007831816695044711,285.6037067809963,0.0017317212015555527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000504,2000-05-04,-0.00526694871020401,285.7461768559986,0.0055332806164812565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000505,2000-05-05,-0.006492574711802096,286.08044222071345,0.00229620405968942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000506,2000-05-06,-0.007865128621507145,287.0809451916055,0.0011687254612258633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000507,2000-05-07,-0.008397742390108464,288.41601688518114,6.00033888257674E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000508,2000-05-08,-0.005928333234249251,288.20768782900535,0.004766079737923363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000509,2000-05-09,-0.006798448155818204,288.43699871349696,0.0019045947241312566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000510,2000-05-10,-0.008084993191371237,289.9910881952716,5.078085158340739E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000511,2000-05-11,-0.007858127520987444,290.5510746682713,8.76261154600932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000512,2000-05-12,-0.005729898808137619,287.92469182760476,0.011547899437008294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000513,2000-05-13,-0.007963352331263253,285.7645486844531,0.002507675887328271,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000514,2000-05-14,-0.010274650129117126,287.0555580524536,1.1910316308700224E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000515,2000-05-15,-0.00962861656395959,289.21243608346145,1.817392751643164E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000516,2000-05-16,-0.009154285091397329,290.6205728094668,8.74762320425125E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000517,2000-05-17,-0.008842448803638036,290.13496943922075,0.004614015037115376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000518,2000-05-18,-0.0037534433158197523,286.01745764156965,0.012416023532422535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000519,2000-05-19,-0.006076328236283324,282.79203546078884,0.006488167831637941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000520,2000-05-20,-0.005718641379066782,280.92994995942576,0.005535832059540147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000521,2000-05-21,-0.008277559660532985,283.1350816082486,0.0014365868947813526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000522,2000-05-22,-0.006067512626283726,281.89673519225397,0.007775314574387351,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000523,2000-05-23,-0.007091103558609414,283.88816823086034,8.795540054275377E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000524,2000-05-24,-0.007921449299713793,286.5625819710893,2.211597819375738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000525,2000-05-25,-0.008072991417974951,288.4709473032239,0.0023535503444766202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000526,2000-05-26,-0.007042739549645699,288.9314337839327,0.0010365893387962854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000527,2000-05-27,-0.007694948665430357,287.6791743780434,0.00442765311090805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000528,2000-05-28,-0.008008760635290334,286.93166614233536,0.008322848283763706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000529,2000-05-29,-0.00551479721003769,282.7480784417026,0.006818099889747529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000530,2000-05-30,-0.007063935778646976,283.07993198112956,0.006452308416401034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000531,2000-05-31,-0.0036278401170599154,283.4791098378021,0.013334883792848364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000601,2000-06-01,-0.008404484578454354,285.35559574363333,4.812186142224499E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000602,2000-06-02,-0.009803280821275654,289.5064039501666,1.5661029544501945E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000603,2000-06-03,-0.009875266175564484,291.65729639225395,8.782279729075666E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000604,2000-06-04,-0.008457965861945594,291.9131314518301,0.003035663762340716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000605,2000-06-05,-0.009596283505488553,292.7238624956219,0.0030253876143887287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000606,2000-06-06,-0.005283728918330262,288.8022509959355,0.010817942783718117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000607,2000-06-07,-0.008291268765737055,285.63272485541887,0.00213707892695555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000608,2000-06-08,-0.009355276280547432,287.42086531672027,4.4132265503978026E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000609,2000-06-09,-0.011384028969481928,291.30390739993345,1.609466290021118E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000610,2000-06-10,-0.011732225676161098,293.5141440061332,3.535729087887999E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000611,2000-06-11,-0.011731599012796983,293.8507658288604,0.0014283175739775431,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000612,2000-06-12,-0.006649650387950835,291.9149575930302,0.0028861080149787392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000613,2000-06-13,-0.009802458349991524,293.5334897222266,0.002686470504767654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000614,2000-06-14,-0.007135096396297312,292.0244747539391,0.008097658799540587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000615,2000-06-15,-0.006973983332667985,289.4473425820668,0.007867894109921097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000616,2000-06-16,-0.009713784984940372,285.9426098114544,0.002339254887917894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000617,2000-06-17,-0.010983638436430217,284.8166200417227,2.175359326875394E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000618,2000-06-18,-0.011669738094096478,287.93210969431703,3.3894693142423884E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000619,2000-06-19,-0.012122380202722093,291.68764678970666,1.3869109352110534E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000620,2000-06-20,-0.012290639446365123,294.1792685020409,1.4923836471027175E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000621,2000-06-21,-0.01127757947258655,295.4351797522766,5.945417925348547E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000622,2000-06-22,-0.01120901668923978,295.14759993669094,0.0015152484795971561,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000623,2000-06-23,-0.005105687478734362,289.23533429146136,0.011673294782738841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000624,2000-06-24,-0.005838082521121597,286.88551434128914,0.007501992817751284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000625,2000-06-25,-0.005773533181949209,284.3039647071357,0.006217967950136033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000626,2000-06-26,-0.008149219022597834,284.4665792031692,0.0023185602554382607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000627,2000-06-27,-0.010674331934595981,284.83543872372957,2.0507665496990977E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000628,2000-06-28,-0.00844649523253062,285.91523689656293,0.0013282721053177696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000629,2000-06-29,-0.00821618697617638,285.6750018189601,0.0012224188049694278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000630,2000-06-30,-0.009327803050754278,287.08172542344124,4.3280320413294015E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000701,2000-07-01,-0.009616278566240104,290.41146582772075,0.0011496395349203771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000702,2000-07-02,-0.009272846806936503,292.34513631722024,0.0010954837792206689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000703,2000-07-03,-0.007294742903030646,292.5675800160586,0.004951393827695247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000704,2000-07-04,-0.006651605067636142,291.4181074638546,0.009691145860345193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000705,2000-07-05,-0.011175947171734018,289.9920456005144,0.001297781291179245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000706,2000-07-06,-0.01081244769879215,290.44803462821926,2.522366832429975E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000707,2000-07-07,-0.005774938956997135,290.2772051806649,0.011216938787161986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000708,2000-07-08,-0.0054478149743214365,286.2438558786572,0.010701412306184085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000709,2000-07-09,-0.008088735592461753,285.14101218995177,0.004218415878847357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000710,2000-07-10,-0.008416371793856441,288.3813513031206,0.0076391220580922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000711,2000-07-11,-0.003605956301516021,285.11358006163994,0.016428346827921755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000712,2000-07-12,-0.005075683347266566,283.7176606570916,0.008609240528224198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000713,2000-07-13,-0.008187652460318655,284.0140511848298,0.0020676049789063837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000714,2000-07-14,-0.0033168704246422697,283.81587973800725,0.01043131728181385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000715,2000-07-15,-0.004250820012039182,283.3127428163142,0.007953051919962902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000716,2000-07-16,-0.005024121839293836,283.27822784980947,0.006905425905382746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000717,2000-07-17,-0.007174584151741078,284.55166190257034,0.003200789980300408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000718,2000-07-18,-0.007363685484366167,285.9976790002984,8.69774026588328E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000719,2000-07-19,-0.007107082899759432,285.8904788273545,0.002281402285128537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000720,2000-07-20,-0.006620589256822646,285.79745076629865,0.0012426021643557367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000721,2000-07-21,-0.007771629850830463,287.0559924824027,7.905442503547456E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000722,2000-07-22,-0.007874802368627497,287.97190525268985,0.0010163445730540011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000723,2000-07-23,-0.006500334185816192,289.50310026461057,0.0019880299855926644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000724,2000-07-24,-0.005795483979194114,291.03271752629024,0.011725480334818648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000725,2000-07-25,-0.008273205944247578,290.50698936461873,0.005290738565132496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000726,2000-07-26,-0.0051755005924103755,289.1877356199196,0.010436941097504286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000727,2000-07-27,-0.008333658199921505,289.89284498545254,0.0011814932485343618,"{""type"":""MultiPoint"",""coordinates"":[]}"
